,Title,Author,Average Rating,No of ratings,No of reviews,No of pages,No of awards,summary,Genre
35,Stolen,Lucy Christopher,3.90,"76,417","8,761",832,8,"It happened like this. I was stolen from an airport. Taken from everything I knew, everything I was used to. Taken to sand and heat, dirt and danger. And he expected me to love him.

This is my story.

A letter from nowhere.

Sixteen-year-old Gemma is kidnapped from Bangkok airport and taken to the Australian Outback. This wild and desolate landscape becomes almost a character It happened like this. I was stolen from an airport. Taken from everything I knew, everything I was used to. Taken to sand and heat, dirt and danger. And he expected me to love him.

This is my story.

A letter from nowhere.

Sixteen-year-old Gemma is kidnapped from Bangkok airport and taken to the Australian Outback. This wild and desolate landscape becomes almost a character in the book, so vividly is it described. Ty, her captor, is no stereotype. He is young, fit and completely gorgeous. This new life in the wilderness has been years in the planning. He loves only her, wants only her. Under the hot glare of the Australian sun, cut off from the world outside, can the force of his love make Gemma love him back?

The story takes the form of a letter, written by Gemma to Ty, reflecting on those strange and disturbing months in the outback. Months when the lines between love and obsession, and love and dependency, blur until they don't existâalmost.",young-adult
36,The Power of Positive Thinking,Norman Vincent Peale,4.14,"96,170","1,636",314,0,"""This book is written with the sole objective of helping the reader achieve a happy, satisfying, and worthwhile life.""
-- Norman Vincent Peale
The precursor to The Secret, The Power of Positive Thinking has helped millions of men and women to achieve fulfillment in their lives. In this phenomenal bestseller, Dr. Peale demonstrates the power of faith in action. With the prac ""This book is written with the sole objective of helping the reader achieve a happy, satisfying, and worthwhile life.""
-- Norman Vincent Peale
The precursor to The Secret, The Power of Positive Thinking has helped millions of men and women to achieve fulfillment in their lives. In this phenomenal bestseller, Dr. Peale demonstrates the power of faith in action. With the practical techniques outlined in this book, you can energize your life -- and give yourself the initiative needed to carry out your ambitions and hopes. You'll learn how to:
Expect the best and get it
Believe in yourself and in everything you do
Develop the power to reach your goals
Break the worry habit and achieve a relaxed life
Improve your personal and professional relationships
Assume control over your circumstances
Be kind to yourself",self-help
37,Alice in Wonderland,Jane Carruth Lewis Carroll Rene Cloke,4.02,"389,379","5,387",160,2,"This is an adaptation. For the editions of the original book, see here .

Alice's Adventures in Wonderland (commonly shortened to Alice in Wonderland) is an 1865 novel written by English mathematician Charles Lutwidge Dodgson under the pseudonym Lewis Carroll. It tells of a girl named Alice falling through a rabbit hole into a fantasy world populated by peculiar, anthropo This is an adaptation. For the editions of the original book, see here .

Alice's Adventures in Wonderland (commonly shortened to Alice in Wonderland) is an 1865 novel written by English mathematician Charles Lutwidge Dodgson under the pseudonym Lewis Carroll. It tells of a girl named Alice falling through a rabbit hole into a fantasy world populated by peculiar, anthropomorphic creatures. The tale plays with logic, giving the story lasting popularity with adults as well as with children. It is considered to be one of the best examples of the literary nonsense genre. Its narrative course and structure, characters and imagery have been enormously influential in both popular culture and literature, especially in the fantasy genre.",classics
38,,,NA,NA,NA,NA,0,,NA
39,Sounder,William H. Armstrong James Barkley,3.97,"28,884","1,279",962,4,"Set in the Deep South, this Newbery Medal-winning novel tells the story of the great coon dog, Sounder, and the poor sharecroppers who own him.

During the difficult years of the nineteenth century South, an African-American boy and his poor family rarely have enough to eat. Each night, the boy's father takes their dog, Sounder, out to look for food and the man grows more de Set in the Deep South, this Newbery Medal-winning novel tells the story of the great coon dog, Sounder, and the poor sharecroppers who own him.

During the difficult years of the nineteenth century South, an African-American boy and his poor family rarely have enough to eat. Each night, the boy's father takes their dog, Sounder, out to look for food and the man grows more desperate by the day.

When food suddenly appears on the table one morning, it seems like a blessing. But the sheriff and his deputies are not far behind. The ever-loyal Sounder remains determined to help the family he loves as hard times bear down on them.

This classic novel shows the courage, love, and faith that bind an African-American family together despite the racism and inhumanity they face. Readers who enjoy timeless dog stories such as Old Yeller and Where the Red Fern Grows will find much to love in Sounder.

Supports the Common Core State Standards",fiction
40,Gabriel's Rapture,Sylvain Reynard,4.21,"111,965","3,854",high,1,"Professor Gabriel Emerson has embarked on a passionate, yet clandestine affair with his former student, Julia Mitchell. Sequestered on a romantic holiday in Italy, he tutors her in the sensual delights of the body and the raptures of sex. But when they return, their happiness is threatened by conspiring students, academic politics, and a jealous ex-lover. When Gabriel is c Professor Gabriel Emerson has embarked on a passionate, yet clandestine affair with his former student, Julia Mitchell. Sequestered on a romantic holiday in Italy, he tutors her in the sensual delights of the body and the raptures of sex. But when they return, their happiness is threatened by conspiring students, academic politics, and a jealous ex-lover. When Gabriel is confronted by the university administration, will he succumb to Dante's fate? Or will he fight to keep Julia, his Beatrice, forever? In Gabriel's Rapture, the brilliant sequel to the wildly successful debut novel, Gabriel's Inferno, Sylvain Reynard weaves an exquisite love story that will touch the reader's mind, body, and soul, forever.",romance
41,,,NA,NA,NA,NA,0,,NA
42,,,NA,NA,NA,NA,0,,NA
43,The Taker,Alma Katsu,3.67,"7,455","1,293",438,0,"True love can last an eternity . . . but immortality comes at a price. . . .

On the midnight shift at a hospital in rural St. Andrew, Maine, Dr. Luke Findley is expecting a quiet evening--until a mysterious woman, Lanore McIlvrae, arrives in his ER, escorted by police. Lanore is a murder suspect, and Luke is inexplicably drawn to her. As Lanny tells him her story, an im True love can last an eternity . . . but immortality comes at a price. . . .

On the midnight shift at a hospital in rural St. Andrew, Maine, Dr. Luke Findley is expecting a quiet evening--until a mysterious woman, Lanore McIlvrae, arrives in his ER, escorted by police. Lanore is a murder suspect, and Luke is inexplicably drawn to her. As Lanny tells him her story, an impassioned account of love and betrayal that transcends time and mortality, she changes his life forever. At the turn of the nineteenth century, Lanny was consumed as a child by her love for the son of St. Andrewâs founder, and she will do anything to be with him forever, but the price she pays is steep--an immortal bond that chains her to a terrible fate.",fantasy
44,Empire of Storms,Sarah J. Maas,4.52,"279,664","24,342",341,1,"This is a previously published edition of ISBN 9781619636071. An alternative cover edition for this ISBN can be found here.

Kingdoms will collide.

The long path to the throne has only just begun for Aelin Galathynius as war looms on the horizon. Loyalties have been broken and bought, friends have been lost and gained, and those who possess magic find themselves at odds with This is a previously published edition of ISBN 9781619636071. An alternative cover edition for this ISBN can be found here.

Kingdoms will collide.

The long path to the throne has only just begun for Aelin Galathynius as war looms on the horizon. Loyalties have been broken and bought, friends have been lost and gained, and those who possess magic find themselves at odds with those who don't.

With her heart sworn to the warrior-prince by her side, and her fealty pledged to the people she is determined to save, Aelin will delve into the depths of her power to protect those she loves. But as monsters emerge from the horrors of the past, and dark forces become poised to claim her world, the only chance for salvation will lie in a desperate quest that may mark the end of everything Aelin holds dear.

In this breathtaking fifth installment of the New York Times bestselling Throne of Glass series, Aelin will have to choose whatâand whoâto sacrifice if she's to keep the world of Erilea from breaking apart.",fantasy
